89.56537,9.61112,20.853535,2.9640415,9.7957325,-0.5552064,6.821345,0.94744194,-4.519148,-13.536077,-35.52384,11.129854,-22.444914,21.129093,25.82294,9.062959,-50.92566,-22.510572,-45.93752,-38.8679,-22.815742,-19.533348,11.510686,-1.4443408,10.705428,26.999777,-15.583247,-8.974366,-14.226016,-12.9400015,4.2412143,7.166029,-6.7306027,-20.03388,9.495014,10.753044,-4.4978714,35.570232,-0.16109687,4.649635,-5.051643,2.0120738,0.67636234,0.86294764,8.212778,15.316409,1.354963,-1.6155763,-1.0857999,19.916422,-6.8794765,14.294994,30.564972,-11.7232685,-9.204605,10.860856,5.8532004,-12.996774,-22.915552,-12.117306,-3.9464383,1.6142722,-0.54729426,11.881146,23.86661,-23.59662,-5.560684,2.4992373,-3.4463384,12.381692,4.471916,3.2098246,2.077034,-12.374207,-7.3240356,-5.5833015,-21.389343,12.879431,16.606176,7.815706,-18.230747,33.45209,2.4537704,-23.385612,-32.02254,-16.72427,-0.7300175,-13.539566,10.702705,27.114525,-48.390392,1.1530935,8.019632,-1.9609842,2.33846,-9.750706,-4.2162037,-25.194204,0.0068734568,46.069893,-22.769968,-14.722509,-17.62257,-7.147372,-13.6441145,-5.923982,10.915695,-10.942802,-25.417194,-25.236547,-19.342182,-18.787863,-5.170221,18.999308,-8.756718,1.0926071,14.925562,-12.977244,-18.948858,-7.9010444,2.675965,-8.473747,-27.59144,-1.8109686,1.3094299,-0.7739511,-10.670902,6.6355186,-11.269245,-52.462578,13.705187,4.6615644,2.6058695,-1.669858,-4.7928357,-7.5841217,-11.260086,33.09722,-1.0809116,5.9837184,-21.409737,8.537057,-6.799184,10.591373,20.600779,65.75112,34.366634,-7.359189,-8.651908,-14.1061735,-4.356303,0.6121238,23.880928,33.182247,7.881167,41.617424,0.1464929,3.7075322,1.4753196,-10.071293,2.2895143,12.649647,27.228535,35.97906,-4.235408,1.0763298,-22.915203,9.931488,-10.979106,2.130727,-9.153661,-8.391921,-15.95669,-6.67091,-0.37001663,10.054449,1.026425,19.810947,-0.15377654,11.73466,36.858074,-6.3263016,5.9635453,9.565902,7.181688,-5.0903244,-12.937824,1.8214203,5.582393,7.071641,-0.9671173,14.988138
9.61112,105.21045,80.79979,-26.42079,8.693751,7.913167,11.79167,15.156652,-23.563412,61.330666,12.986124,27.616125,-20.951998,-16.218672,-24.775614,-1.1459454,-17.310228,-90.71509,-77.45021,0.5894673,17.513338,12.754578,5.718847,-8.5210285,-3.7967124,-26.08909,-30.00842,39.04313,-11.95228,27.979773,38.594463,-3.6243532,-17.20008,1.8969055,1.1633062,-10.7225,22.021933,-19.437626,27.472025,-4.639834,-23.376236,-9.358109,24.022171,0.17840077,1.5862305,-3.375458,24.69323,15.544732,-20.360699,9.200661,17.252844,-12.715511,-33.98429,14.752844,6.714786,7.9299107,-4.1713533,-16.159334,-3.2390356,5.863167,11.7441025,-3.38757,-1.8906193,-0.8589684,-9.040334,52.45621,20.888453,-59.53762,1.9474543,0.42087957,9.907892,7.145378,-22.696146,28.701582,-72.16925,-17.186089,-27.29722,-9.179526,-14.515638,11.42755,-9.042462,-56.96411,-125.74755,-60.83268,10.662561,21.98425,13.396369,-11.475082,4.46756,-8.871049,-35.763943,-11.343295,-71.69853,12.500322,25.703493,-7.0832415,10.826407,14.515569,-9.178587,-24.681452,2.2728276,2.2540169,39.592033,-18.269121,-25.614475,-14.701221,16.320429,18.919,-1.1763517,7.774907,12.662639,13.42362,-5.164821,33.24418,23.914103,1.2934419,-26.981491,8.7276535,-8.95388,-8.341399,10.295873,-0.40135622,-4.837425,3.0156066,6.5210505,-2.8769577,-13.419368,-4.3794804,-9.063314,31.163347,-9.927196,-12.670979,-15.525601,9.4765,-4.899714,12.978535,-30.228811,49.571526,-36.482616,53.661568,-24.462193,-30.019941,-3.21916,12.691638,10.181892,22.492277,-74.38305,29.361692,8.496467,15.094672,30.526072,-3.3538268,25.139883,-16.557152,-39.43663,-0.7968565,-12.500958,24.231909,17.592896,-11.531269,2.2519755,29.181343,14.832205,-35.229958,31.492216,-3.8785446,35.67977,-18.194014,-14.197336,7.9096437,-15.713109,-19.447132,-17.217241,-5.7707424,6.1376286,5.055598,2.5028358,23.37092,28.393671,-0.20929533,-19.336634,-0.9227652,-12.138321,-0.82675385,3.2049112,-3.4064586,-1.2785527,8.365902,10.07079,-11.012644,-5.242402,-1.7241787
20.853535,80.79979,185.26157,-4.486397,4.8769183,27.555525,20.863504,1.3584487,3.3593974,64.62009,71.817,65.782074,-78.02632,-10.369657,11.443825,-33.285248,22.034122,-89.64065,-79.5516,-56.182606,-5.538262,-6.049088,-0.74098176,-54.99627,-1.5509156,-41.557198,-25.210085,57.184177,-41.974415,85.74682,14.526192,-2.4048648,-38.983902,-63.69735,10.929009,22.592367,-8.037345,-0.2251991,43.618576,-29.859167,-4.35946,-14.278947,25.46882,-36.47287,-23.886868,-54.250042,6.4344697,38.280514,-21.256338,-13.724509,-5.198135,-29.086172,-42.891632,-2.5180254,32.026756,6.950219,0.35954908,-12.128297,-11.161408,-11.415659,23.694092,-13.159026,12.775251,24.379597,-48.918854,26.451027,46.10876,-47.847496,-31.65672,-14.380151,4.4539866,-10.4449415,-69.55036,-24.212107,-30.165026,-16.74307,-116.86868,-28.859907,13.229821,-0.1981823,-20.74535,-63.84484,-165.33003,-57.75469,18.565443,16.461746,18.809477,-22.78286,-13.08499,-37.796173,-63.992065,37.321518,-60.821743,81.49176,0.5789416,14.100139,-14.629982,-48.3273,-0.40391833,35.61906,-31.085083,2.704207,18.053394,-10.467115,-5.4218926,-3.8798532,20.666267,2.6537278,-19.02138,-6.4614215,18.893976,33.814472,0.726223,21.599247,20.794924,-12.570396,2.9304764,6.5169544,14.197345,5.4462714,4.4621415,-2.1165664,11.543811,-10.182544,36.70136,36.918694,-0.2586133,17.90804,-45.77858,10.896662,53.600628,-7.7370524,-17.514175,-14.772148,-13.179223,-24.596958,-69.54824,22.227974,-61.649628,75.07336,-66.126595,-40.500187,62.135464,-0.13674033,-32.05017,4.1865344,-71.13943,63.110752,-28.5801,27.699179,51.99076,10.805052,22.671589,13.798836,2.55588,89.84041,1.2943587,88.175575,5.772765,-28.595348,4.7141995,60.504555,68.80237,26.327047,44.56516,24.068863,7.8517065,-3.1864033,9.121572,5.1580024,-27.348286,-35.85662,-25.791374,-31.20552,-13.4389715,16.395998,7.7435946,23.968557,27.246847,-10.482227,-18.273657,-40.384617,-38.218193,-9.952978,2.0483375,8.498388,-4.1585474,-13.055902,31.073671,-24.122068,-29.177853,1.6511825
2.9640415,-26.42079,-4.486397,202.66148,141.2993,7.696727,-11.232054,18.868486,-6.145993,-7.2083244,41.293407,-50.801373,63.082035,-3.978867,40.415707,13.972587,36.16517,11.746274,51.180546,-36.897366,-29.01758,8.303469,7.942014,2.5400746,13.163257,-11.377895,48.816624,-52.148384,-63.879967,-23.835524,-17.104958,-0.39608175,-29.531502,35.022484,44.52408,4.3154664,30.086655,5.773288,7.7681966,20.366114,-0.23222855,25.881449,49.898617,-18.324549,-24.234451,-0.80682105,-24.753723,18.925917,-12.59478,-39.273766,32.227047,-0.4013791,-50.301655,-26.738295,-25.670433,20.185314,-5.313546,25.05213,37.961395,4.4964795,24.74753,-13.930925,10.515141,13.011771,-17.812172,-41.232773,-82.32317,143.4934,27.823374,-61.34997,-48.073322,-17.301317,-43.033417,-63.90767,-9.876518,-45.400642,-68.48559,-63.262886,-15.379084,-28.088835,12.503756,-4.578702,37.355293,-21.88458,-75.82165,9.142689,37.32686,-7.732173,-2.6224673,-31.557056,16.623178,-30.546078,-48.61989,29.73761,10.479154,-39.414776,-19.372904,31.992641,5.8489895,-91.4043,-10.639349,-49.20637,21.907946,-7.512637,31.589952,52.0311,-26.943678,-15.533473,-57.821274,2.4560328,-56.871742,-27.291965,-10.0371275,-42.174328,-13.722488,-49.951084,-18.852758,-41.245174,-57.12439,7.585104,-16.99111,3.570601,22.407034,-5.5781856,11.005711,12.469112,-12.318435,-2.0098221,-10.258973,4.571556,-50.77836,107.045616,85.851776,-47.021667,10.995247,-1.1686059,-38.670757,-99.142555,-66.31096,9.787064,-84.26581,26.340195,16.866135,-46.41344,12.162561,11.241564,61.6848,69.4371,-15.071802,-9.770969,62.568604,61.695534,6.6474295,25.378748,59.606888,-39.31177,46.56433,65.42873,65.14903,9.188828,-0.04721481,28.48105,31.079573,6.708117,38.905914,22.421364,-11.593861,2.6872683,18.009237,26.613834,19.352308,-1.6251502,-16.990107,19.738668,1.6297555,34.641273,-14.401282,1.2913833,33.24857,-17.475412,-24.643112,1.2421349,-23.659462,17.494328,-16.430912,6.358534,20.841965,-6.635314,14.421434,-3.387865,-5.1730227,15.079287
9.7957325,8.693751,4.8769183,141.2993,303.84308,-44.574024,-35.18159,-6.9019556,-4.0420904,19.623007,18.072739,-86.24092,-200.53981,50.98613,102.81042,42.137142,4.13688,-27.2392,13.80753,-94.553825,-39.20285,44.37106,56.147366,46.981644,22.83985,15.082413,18.540113,-27.428583,-29.995329,87.11792,2.8179555,38.996304,-39.204975,-4.269959,71.47749,-10.083601,56.13339,28.749454,-14.363284,26.909437,-17.215078,5.991716,55.129917,9.259513,-14.632696,14.898547,-31.827263,-10.917699,-13.387738,-36.06814,45.149414,4.8000593,-82.64949,35.200123,7.878495,-21.49147,-9.222571,15.945137,33.29044,-6.23905,17.289404,-15.983947,-1.3501321,5.177381,-22.1225,-29.814371,-68.92596,74.709145,142.83203,-79.13345,-66.075584,-33.116035,-36.69275,-27.719349,13.678882,-113.56981,-287.8604,-33.516804,76.3323,26.49917,-2.7964056,9.922636,31.466978,-124.47179,-192.96544,43.182205,-17.520735,62.45197,-0.5339348,31.398409,3.370666,-49.15803,-79.243286,46.628174,-48.583107,39.303646,-11.79058,10.854865,-3.0649457,-82.7074,-25.036785,-2.6722143,-31.742235,10.383703,20.308691,43.15253,-24.879183,-12.697244,-16.593588,46.097294,-47.09475,-44.47216,-8.267612,-34.272476,-2.2769227,-40.531998,-48.802128,13.728558,-15.684891,-16.258955,-16.636185,8.928934,24.381987,-12.902634,14.84548,-4.561649,6.353064,-2.5459754,-29.688803,1.5620189,-41.23074,97.186775,174.464,-81.86649,16.133953,-47.78244,-32.37274,5.661846,-3.5896082,-12.334232,-208.87248,66.586685,-91.36429,-44.023384,36.45425,63.737595,25.87766,17.439802,-71.778145,-60.368996,21.002506,114.65897,26.91521,42.16704,25.954432,-17.942528,5.5825377,90.75635,3.5768166,94.33623,-18.338196,26.105434,81.24014,32.7947,36.03968,10.920747,-29.845003,2.6564755,1.8041726,25.184912,15.661253,-17.914694,0.8838649,32.422413,-8.1498995,-22.887043,-15.999768,2.324582,28.394917,-23.270855,-66.63472,59.609245,-8.276513,6.1760025,-17.73219,9.043817,18.956646,-23.308037,9.810447,-27.730618,12.656167,9.900713
-0.5552064,7.913167,27.555525,7.696727,-44.574024,244.50824,31.629614,27.507141,30.706898,14.848955,28.688019,93.47823,183.52591,24.466856,-52.360947,-70.33496,23.549574,-41.156986,31.099552,-13.636292,40.397686,-78.73627,-114.68063,-85.73316,-15.776244,-72.951515,-21.609682,-47.5759,-22.915707,-27.184862,12.225453,10.829084,-18.596506,13.911123,3.773804,-14.607527,-90.17801,35.395157,31.389761,-33.982952,9.574935,15.47012,-20.923983,23.136496,38.308598,-16.368809,-39.98267,-37.094185,-12.425555,5.6067233,-22.628937,-18.856066,31.490713,-22.9672,27.427778,-3.9471526,-14.116004,-34.43197,-22.705688,36.798996,31.767574,-52.210403,-29.147676,-20.157286,-16.87205,8.290128,10.414638,-52.30558,-78.025696,67.32664,45.721382,-39.87734,15.752297,5.8431644,-49.510277,-2.0902672,17.974674,-48.975773,-155.94827,-92.65768,30.453646,-19.638657,-43.954876,7.218207,-41.64466,-144.54387,38.725822,-40.767628,6.6195273,-64.82497,-25.659317,-35.113953,-37.338284,-46.98636,21.993698,-7.8306503,22.889513,18.805222,14.026327,-13.277949,-144.23302,27.69961,35.5298,-11.771079,5.598909,37.640995,-17.600796,67.30173,58.703457,28.660015,-15.547435,-22.376268,-0.53987247,17.533598,15.434577,25.4012,26.404016,-18.121565,5.515414,-29.056211,-9.031444,-15.522464,-20.095901,10.531751,53.406483,-57.575817,-40.834953,-24.066893,5.7528644,17.248354,-13.5663,20.399467,-62.66437,94.94042,-19.944738,9.343347,-0.3101494,-19.775127,-87.669876,-10.290397,84.28466,-24.451565,114.52527,-30.925978,-14.283713,-51.419155,10.283288,17.580433,52.939003,40.15467,151.69133,61.3659,11.999206,-36.0905,14.8084,9.334791,19.87709,109.260735,79.95956,-21.874418,20.644768,47.58736,-36.752846,22.04648,-96.70285,84.19638,72.35802,-30.842236,16.763763,-1.5724146,-66.342445,55.53784,-36.18139,38.866688,-38.494896,-21.325993,-12.117624,7.883982,0.94473565,34.151142,45.41555,-62.01833,44.802452,14.017049,-19.092684,-13.605462,-12.025118,15.57676,60.323345,-31.646627,13.325509,13.070514
6.821345,11.79167,20.863504,-11.232054,-35.18159,31.629614,111.93884,5.640145,0.5040781,0.09536664,12.68997,41.86957,7.8739586,-43.404877,-79.57151,-14.832157,-10.373181,-29.637077,-22.495647,24.017956,-7.852145,6.5851064,-59.227974,-19.638857,-16.907091,-34.7362,-22.02862,-1.5325171,-4.7671013,49.14334,18.086662,1.6329627,-8.588762,13.827066,-10.516008,-22.534552,10.390078,40.65969,59.672485,13.145481,-10.666105,-3.3357337,2.1585538,-30.769909,6.0144944,7.322501,55.66913,-1.6671617,-11.879609,-9.076918,-1.9959738,-4.428507,-15.624464,32.842316,-9.034734,-5.776556,-2.4462047,-4.0063252,10.712155,3.517733,4.1695194,18.421305,-3.342175,10.537965,6.656669,28.163416,25.421867,-13.955898,-9.764429,-46.179314,63.043255,-7.946163,11.483103,16.611599,-5.536554,32.51979,2.33549,-53.619377,-62.58197,12.601858,5.8379335,-10.88349,-25.495485,19.033012,5.657781,43.14325,-35.494026,33.160683,4.97056,-15.610768,-6.784925,-21.278101,-1.5980303,17.874092,-10.156904,11.001555,25.736103,24.480232,2.2794516,-8.6531315,-17.039257,24.295776,47.235287,-15.6577,1.3410357,6.092743,2.0308635,-0.9690242,-19.24341,-61.53505,32.940212,-1.7956115,1.0334337,7.9166675,25.356537,-2.452662,-11.958857,8.436685,-7.336689,-28.512691,6.7419386,3.4983768,21.72204,19.123312,-3.213817,12.931107,-18.39071,16.002537,1.975657,13.819939,19.889824,-25.934067,-44.72827,-28.284496,48.758404,-7.5539193,-5.1460586,5.356762,-7.767501,-15.533105,32.35304,-83.79234,-18.90997,-8.431491,-26.29562,-12.230955,-16.251137,9.234147,-15.736657,56.92454,0.24840261,71.50876,5.964808,-27.061657,-11.864436,-6.1419635,-13.363513,29.381191,-4.667005,-31.941319,14.497367,21.047005,-8.939684,-34.256584,13.019617,29.104185,24.511349,-1.7123692,5.600487,13.316199,-2.7222815,4.8971605,-29.329412,-12.033095,36.568096,-0.53112465,-3.3472552,2.5355666,24.16236,-1.1245636,-2.6157641,33.009808,-15.142192,-0.2164379,0.18116263,1.8635651,9.03517,11.985594,-13.330473,0.25621733,-7.931819,8.09919
0.94744194,15.156652,1.3584487,18.868486,-6.9019556,27.507141,5.640145,88.061935,3.0412567,8.564372,25.301975,8.972504,110.90194,-10.365992,-28.774134,14.675887,3.0495236,-11.895376,-23.84132,27.449375,16.34925,32.044476,-20.389692,-18.146254,5.0519896,-31.312168,3.310844,-9.532152,-44.409946,-53.485615,-7.0494847,-31.975763,-9.321984,24.915703,-22.089342,-4.7150245,0.301194,-39.79781,35.883957,-0.16785152,-14.868143,-1.8532648,-8.274635,5.3215837,12.055315,13.330269,1.2771264,-2.321462,-19.90074,-14.504236,7.144779,9.421568,-8.482604,-15.140671,-28.833298,10.376875,-2.9483023,-6.3904433,3.3994455,8.179016,3.6017168,-3.9638016,4.3683515,14.894154,-3.2806852,4.959005,-11.929722,14.147925,-3.0672228,-5.052932,-20.764639,28.65146,3.9532938,18.393526,3.689184,33.997025,63.173843,-14.626871,-103.73974,-51.292503,9.868806,-18.065323,-45.57561,12.428286,12.814074,9.349563,25.696096,-54.201405,-1.0444655,-14.072047,2.0784414,6.1174307,-43.362255,16.443739,36.541927,-60.824383,2.2382288,31.767935,-9.504831,-62.517857,-9.102307,-10.865818,86.634026,-19.132036,-6.1464014,1.9900868,-25.127306,25.672003,-17.744228,21.594343,5.055849,-22.721962,-6.6701665,0.40121913,9.110837,0.78375304,-6.7722955,-30.127674,-32.825527,-9.592221,9.518698,1.5109742,-1.9862689,2.8775535,-8.404301,-9.964965,-8.785302,4.213991,4.814266,15.112962,-12.482793,11.178332,-38.15751,2.9908082,-8.970757,95.8911,-6.0097995,4.8788967,-9.86119,21.297415,10.088717,-25.625553,-34.72381,-24.997856,-13.44579,7.0277705,-18.231415,39.15987,7.223381,29.727453,30.145422,-1.512069,13.061467,-19.203531,-14.5589695,-44.22461,24.547722,42.61162,74.41266,-47.272423,5.8257723,35.758038,-28.828955,-49.35934,12.622647,22.46739,76.976906,-30.54408,-2.0347753,17.97859,-34.174137,5.967461,-26.542887,55.765182,19.99395,14.230826,-2.7152963,7.764003,22.18962,18.607252,-4.8367906,4.749461,-15.336171,1.6133971,-0.49007958,-3.7464917,3.6823754,0.8379763,3.6870382,-1.6204202,-7.0100665,13.927181
-4.519148,-23.563412,3.3593974,-6.145993,-4.0420904,30.706898,0.5040781,3.0412567,115.944374,94.96765,44.65823,83.70187,38.3875,38.93082,0.9806525,7.7721663,21.741402,62.831993,2.7814035,-17.787054,-12.151469,-24.359926,-18.804518,-41.45751,-36.725025,16.336637,-21.269955,-28.78043,-13.156265,2.3471882,-10.699041,6.151773,-52.15775,-52.171494,14.376434,44.400425,-41.172497,-1.6411245,-1.2876488,10.354676,10.623875,-8.60231,-41.672062,-32.596798,-34.379665,-30.636454,-8.733639,-15.874405,0.9415042,-27.939474,-20.552637,-24.822304,2.0670085,9.933027,19.298769,2.160816,8.827766,22.51378,7.672126,-2.4747372,-11.947888,12.795645,-6.963024,-0.68970674,7.766269,-47.37657,4.2959642,-22.312605,-10.7078905,14.39952,6.5195007,6.058742,80.093735,17.546576,-16.511654,44.971554,-10.512036,-11.386208,-2.1985643,32.25896,29.847023,-15.50795,-10.553419,-12.261506,-32.61345,-31.331959,-3.1135623,-19.228128,-14.167797,29.055717,29.211092,7.124272,16.95444,25.445726,-26.462423,4.7930436,6.4262986,-10.801574,9.5100155,78.41107,-16.572456,-13.305566,-29.34544,9.865472,23.290499,20.638979,-9.0200205,-19.35488,-4.906157,-38.119392,11.242706,-18.385061,5.5638165,-5.313683,-7.3474684,5.786781,22.601301,21.553146,39.601482,-0.5541207,0.91495895,11.679053,9.808753,-5.561338,-4.0673757,9.975321,-14.896814,8.707202,36.381744,-24.8011,0.6752787,35.029415,-6.104644,17.783735,-29.555935,-6.5365486,98.024025,20.991693,22.402359,21.393269,-19.85674,-5.4590683,21.864113,14.881851,-18.013725,-59.519028,-77.82231,-68.08333,-24.493195,9.132418,30.780115,-2.5282378,2.7266881,32.260628,-13.295695,2.8449292,1.0597421,37.751957,9.250677,-11.667858,16.87227,5.3662777,44.876335,78.61869,-32.543407,8.276373,-14.971003,15.618499,30.732864,10.0039215,-8.422307,13.152011,-9.24521,-76.83064,-18.319979,-30.3229,6.9724536,-2.949652,-0.8483877,-20.184893,-3.7495975,-35.09932,15.834014,9.512208,10.653706,15.690229,1.5490762,4.985914,-5.403729,-11.326389,-32.486073,-4.137875
-13.536077,61.330666,64.62009,-7.2083244,19.623007,14.848955,0.09536664,8.564372,94.96765,408.46857,160.65945,152.91408,-56.09395,13.989689,-4.805591,5.6651306,-2.7301545,79.690636,-5.8452296,-21.429249,-20.302084,-20.684551,6.423079,-20.61245,12.601829,14.461737,-22.259605,-37.699917,-21.61782,74.760056,71.24838,28.170929,-65.311935,-14.564379,63.26684,40.933464,68.01162,8.175183,24.862152,17.507597,-4.2380557,-8.145545,-3.7175279,-50.199337,-39.6885,-32.29514,5.941621,4.775385,-12.727297,-44.928112,12.827073,-50.4801,-55.53624,0.82571936,20.71234,-0.5059075,15.629825,26.675787,45.761597,56.707962,15.029518,-6.053726,-18.32374,13.714083,12.019149,-40.30932,-2.797974,-77.16988,-39.464073,-15.2603035,-0.62577105,6.290411,14.53228,120.14584,-48.482086,28.94935,-124.87098,-43.51033,29.414097,24.267107,-31.382584,-80.56065,-167.51581,-123.53043,-21.834024,-0.84036064,17.096334,-18.930384,-10.731177,36.27353,23.734737,-70.7189,-70.87831,59.646694,10.938045,5.4121237,-29.150385,3.48255,8.466241,-42.046913,32.654373,-48.433613,4.078123,12.303283,0.33930477,-10.505872,-19.02595,-42.872566,-29.522594,-15.480788,-2.3745675,21.308441,-18.025045,-30.062765,-11.670214,-20.226946,26.698553,40.899937,25.331036,25.017447,9.944641,-0.37242413,19.105503,39.822964,20.320196,22.623537,-19.28011,33.754295,65.42698,52.802944,-17.461775,-2.3631496,-5.3644953,8.392796,-26.113575,-5.010211,60.67011,99.45155,39.62584,67.94963,-98.0481,-6.967035,35.804356,29.617872,-69.12715,-6.334915,-190.64554,-21.947311,-11.555235,-23.120956,58.249294,-27.674282,23.693375,61.263638,13.151596,-49.529404,18.721182,56.201736,-2.516268,-30.85412,8.911281,34.802082,56.19704,-5.587155,55.159904,-6.695059,-20.380535,18.503414,21.79368,24.414806,25.998571,9.594457,6.805485,-70.31583,-49.951164,-43.65223,2.7502022,0.5855478,57.03372,-16.437359,11.886248,-38.214664,-27.849588,-6.6589756,11.718637,7.7483187,21.025099,50.48827,6.2374234,-28.822395,-45.45005,-34.42187
